LEVX  42.229000-008.628000 846
LEXJ  43.427000-003.820000 13
LEZA  41.667000-001.050000 863
LEZG  41.666000-001.042000 856
LEZL  37.418000-005.899000 108
LFAC  50.961000 001.951000 10
LFAF  49.596000 003.632000 253
LFAT  50.515000 001.628000 33
LFBA  44.175000 000.591000 200
LFBC  44.535000-001.131000 82
LFBD  44.829000-000.715000 164
LFBE  44.824000 000.521000 167
LFBF  43.549000 001.357000 528
LFBG  45.658000-000.318000 98
LFBH  46.179000-001.195000 72
LFBI  46.588000 000.307000 420
LFBK  46.226000 002.363000 1355
LFBL  45.861000 001.180000 1289
LFBM  43.911000-000.510000 200
LFBN  46.313000-000.394000 197
LFBO  43.635000 001.368000 495
LFBP  43.380000-000.419000 610
LFBS  44.433000-001.250000 95
LFBT  43.186000-000.003000 1250
LFBV  45.150000 001.474000 374
LFBX  45.198000 000.815000 325
LFBY  43.683000-001.067000 105
LFBZ  43.468000-001.531000 243
LFCG  43.009000 001.104000 1358
LFCI  43.913000 002.117000 558
LFCR  44.408000 002.483000 1893
LFDH  43.687000 000.600000 407
LFFS  49.150000 004.533000 653
LFGJ  47.043000 005.435000 640
LFHP  45.080000 003.763000 2710
LFIG  44.179000 002.519000 2008
LFJL  48.978000 006.247000 863
LFKB  42.550000 009.485000 23
LFKC  42.520000 008.793000 207
LFKF  41.502000 009.097000 85
LFKJ  41.924000 008.803000 16
LFKS  41.926000 009.405000 26
LFLA  47.846000 003.497000 518
LFLB  45.639000 005.880000 771
LFLC  45.786000 003.163000 1083
LFLD  47.064000 002.379000 525
LFLL  45.726000 005.081000 814
LFLM  46.296000 004.796000 722
LFLN  46.406000 004.021000 791
LFLQ  44.584000 004.741000 236
LFLS  45.363000 005.333000 1293
LFLV  46.172000 003.404000 810
LFLW  44.898000 002.417000 2080
LFLX  46.860000 001.721000 525
LFLY  45.729000 004.939000 653
LFMA  43.502000 005.371000 364
LFMC  43.385000 006.387000 262
LFMD  43.548000 006.955000 10
LFME  43.854000 004.414000 194
LFMH  45.534000 004.297000 1316
LFMI  43.523000 004.924000 79
LFMK  43.216000 002.309000 430
LFML  43.437000 005.215000 69
LFMN  43.665000 007.215000 10
LFMO  44.140000 004.869000 194
LFMP  42.741000 002.870000 141
LFMT  43.583000 003.961000 16
LFMU  43.323000 003.353000 52
LFMX  44.060000 005.991000 1496
LFMY  43.603000 005.108000 194
LFNB  44.504000 003.528000 3340
LFOB  49.454000 002.113000 354
LFOC  48.058000 001.379000 433
LFOE  49.029000 001.220000 459
LFOF  48.450000 000.117000 472
LFOH  49.534000 000.088000 308
LFOI  50.143000 001.833000 217
LFOJ  47.988000 001.761000 407
LFOP  49.391000 001.184000 509
LFOR  48.467000 001.517000 505
LFOS  49.833000 000.650000 269
LFOT  47.432000 000.723000 354
LFOW  49.817000 003.200000 322
LFPB  48.969000 002.441000 217
LFPC  49.254000 002.519000 289
LFPG  49.010000 002.548000 387
LFPM  48.605000 002.671000 299
LFPN  48.750000 002.111000 531
LFPO  48.723000 002.379000 289
LFPV  48.774000 002.192000 577
LFPW  48.833000 002.333000 246
LFQB  48.322000 004.017000 384
LFQG  47.004000 003.111000 597
LFQH  47.846000 004.581000 899
LFQI  50.219000 003.152000 253
LFQQ  50.563000 003.087000 154
LFQV  49.785000 004.643000 486
LFRA  47.500000-000.567000 187
LFRB  48.447000-004.422000 322
LFRC  49.651000-001.475000 453
LFRD  48.588000-002.080000 210
LFRG  49.363000 000.160000 476
LFRH  47.761000-003.440000 161
LFRI  46.703000-001.382000 295
LFRJ  48.530000-004.152000 344
LFRK  49.173000-000.450000 253
LFRL  48.283000-004.444000 282
LFRM  47.949000 000.202000 190
LFRN  48.072000-001.732000 121
LFRO  48.755000-003.474000 289
LFRQ  47.975000-004.168000 292
LFRS  47.157000-001.608000 89
LFRT  48.538000-002.857000 446
LFRU  48.601000-003.817000 272
LFRZ  47.311000-002.157000 10
LFSA  47.275000 006.084000 801
LFSB  47.590000 007.529000 876
LFSC  47.922000 007.400000 686
LFSD  47.266000 005.095000 719
LFSF  49.076000 006.134000 623
LFSI  48.634000 004.908000 453
LFSL  48.780000 005.980000 928
LFSN  48.692000 006.226000 745
LFSO  48.583000 005.954000 1096
LFSQ  47.633000 006.867000 1385
LFSR  49.310000 004.051000 312
LFST  48.541000 007.632000 499
LFSX  47.787000 006.365000 906
LFTH  43.097000 006.146000 7
LFTU  43.417000 006.750000 7
LFTW  43.758000 004.416000 305
LFVP  46.763000-056.174000 26
LFXA  45.980000 005.338000 817
LFXI  44.053000 005.494000 2717
LFYR  47.321000 001.688000 285
LGAD  37.925000 021.291000 52
LGAL  40.857000 025.957000 23
LGAT  37.896000 023.728000 66
LGBL  39.221000 022.796000 79
LGEL  38.069000 023.554000 141
LGHI  38.344000 026.141000 16
LGIR  35.338000 025.178000 112
LGKA  40.450000 021.277000 2169
LGKC  36.292000 023.025000 1037
LGKF  38.121000 020.501000 59
LGKL  37.070000 022.026000 23
LGKO  36.796000 027.092000 404
LGKP  35.417000 027.150000 62
LGKR  39.603000 019.913000 3
LGKV  40.915000 024.620000 16
LGKZ  40.287000 021.843000 2064
LGLM  39.918000 025.237000 13
LGLR  39.649000 022.449000 236
LGMK  37.438000 025.348000 400
LGMT  39.058000 026.600000 56
LGPZ  38.926000 020.767000 10
LGRD  36.384000 028.118000 200
LGRP  36.406000 028.087000 16
LGRX  38.150000 021.417000 49
LGSA  35.532000 024.152000 486
LGSK  39.178000 023.504000 49
LGSM  37.690000 026.913000 20
LGSO  37.424000 024.950000 233
LGSR  36.401000 025.479000 128
LGTG  38.333000 023.550000 479
LGTP  37.517000 022.400000 2096
LGTS  40.519000 022.974000 20
LGTT  38.108000 023.767000 778
LGZA  37.752000 020.885000 13
LHBC  46.683000 021.167000 289
LHBP  47.439000 019.262000 489
LHDC  47.489000 021.615000 358
LHKE  46.918000 019.751000 371
LHKV  46.383000 017.833000 472
LHMC  48.083000 020.767000 761
LHNY  47.976000 021.699000 335
LHPP  46.100000 018.233000 659
LHSA  47.078000 017.970000 912
LHSK  46.858000 018.096000 417
LHSN  47.123000 020.237000 295
LHTA  46.393000 017.918000 522
LHUD  46.249000 020.091000 259
LIBA  41.542000 015.719000 184
LIBC  38.997000 017.079000 515
LIBD  41.138000 016.765000 174
LIBE  41.700000 015.950000 2749
LIBG  40.517000 017.400000 213
LIBH  40.433000 016.883000 7
LIBN  40.238000 018.135000 154
LIBP  42.437000 014.187000 46
LIBQ  39.333000 016.400000 5610
LIBR  40.659000 017.947000 46
LIBU  40.083000 016.017000 2913
LIBV  40.766000 016.935000 1178
LIBW  39.583000 015.883000 1588
LIBZ  40.633000 015.800000 2700
LICA  38.909000 016.242000 36
LICB  36.933000 014.600000 722
LICC  37.466000 015.064000 39
LICD  35.497000 012.611000 69
LICG  36.814000 011.966000 630
LICJ  38.182000 013.099000 62
LICM  39.550000 016.800000 587
LICO  36.683000 015.133000 151
LICP  38.112000 013.314000 341
LICR  38.072000 015.654000 92
LICT  37.912000 012.486000 23
LICZ  37.406000 014.924000 79
LIEA  40.631000 008.289000 85
LIEC  39.100000 009.517000 381
LIED  39.355000 008.973000 98
LIEE  39.247000 009.057000 10
LIEF  39.750000 008.467000 292
LIEG  41.217000 009.400000 518
LIEH  40.567000 008.167000 656
LIEO  40.899000 009.518000 36
LIMC  45.630000 008.723000 761
LIME  45.667000 009.700000 771
LIMF  45.202000 007.650000 981
LIMG  44.045000 008.126000 148
LIMJ  44.414000 008.837000 10
LIMK  45.033000 007.733000 2326
LIML  45.449000 009.278000 348
LIMN  45.531000 008.665000 584
LIMP  44.822000 010.295000 161
LIMS  44.913000 009.723000 453
LIMT  44.433000 009.933000 3409
LIMU  43.950000 008.167000 722
LIMV  44.633000 008.933000 1535
LIMW  45.739000 007.363000 1775
LIMY  44.250000 007.800000 5712
LIMZ  44.546000 007.622000 1257
LIPA  46.030000 012.599000 410
LIPB  46.461000 011.326000 778
LIPC  44.225000 012.308000 16
LIPD  46.033000 013.183000 302
LIPE  44.531000 011.292000 118
LIPF  44.833000 011.617000 20
LIPH  45.652000 012.199000 52
LIPI  45.982000 013.055000 180
LIPK  44.195000 012.070000 95
LIPL  45.437000 010.271000 328
LIPO  45.429000 010.331000 351
LIPP  45.400000 011.867000 46
LIPQ  45.827000 013.472000 36
LIPR  44.022000 012.612000 39
LIPS  45.685000 012.083000 135
LIPT  45.573000 011.530000 125
LIPV  45.428000 012.388000 10
LIPX  45.396000 010.887000 236
LIPY  43.616000 013.362000 46
LIPZ  45.505000 012.352000 7
LIQB  43.467000 011.850000 807
LIQD  44.033000 010.933000 3058
LIQI  42.450000 013.700000 7014
LIQJ  42.033000 011.833000 10
LIQK  40.017000 015.283000 604
LIQN  42.417000 012.850000 1266
LIQO  42.383000 011.167000 2067
LIQP  44.033000 009.833000 630
LIQR  42.900000 011.767000 2677
LIQV  43.400000 010.867000 1821
LIQW  44.083000 009.983000 30
LIQZ  40.917000 012.950000 604
LIRA  41.799000 012.595000 423
LIRB  42.083000 012.217000 860
LIRE  41.655000 012.447000 39
LIRF  41.812000 012.252000 13
LIRG  41.990000 012.741000 285
LIRH  41.646000 013.300000 640
LIRI  40.621000 014.914000 128
LIRJ  42.761000 010.240000 26
LIRK  42.467000 012.983000 6148
LIRL  41.547000 012.910000 92
LIRM  41.062000 014.083000 26
LIRN  40.884000 014.289000 295
LIRP  43.684000 010.394000 7
LIRQ  43.808000 011.203000 141
LIRS  42.761000 011.072000 13
LIRT  41.050000 015.233000 3560
LIRU  41.952000 012.501000 52
LIRV  42.434000 012.062000 984
LIRZ  43.097000 012.510000 682
LIVC  44.200000 010.700000 7103
LIVD  46.733000 012.217000 4009
LIVE  46.833000 010.500000 5906
LIVF  43.517000 012.733000 1870
LIVM  44.450000 012.300000 7
LIVO  46.500000 013.583000 2549
LIVP  46.150000 011.033000 6972
LIVR  46.300000 011.783000 6575
LIVT  45.650000 013.750000 26
LIYW  46.033000 012.617000 413
LJLJ  46.225000 014.456000 1263
LJMB  46.480000 015.686000 869
LJMS  46.650000 016.183000 617
LJPZ  45.473000 013.615000 7
LKCS  48.946000 014.444000 1385
LKCV  49.940000 015.382000 794
LKHO  49.314000 017.569000 751
LKHS  49.040000 014.495000 1621
LKKB  50.121000 014.544000 938
LKKT  49.418000 013.322000 1299
LKKU  49.029000 017.440000 574
LKKV  50.203000 012.915000 1975
LKKZ  48.667000 021.217000 755
LKLB  50.768000 015.025000 1329
LKMR  49.923000 012.725000 1768
LKMT  49.696000 018.111000 837
LKNA  49.173000 016.112000 1549
LKOT  49.198000 017.518000 604
LKPD  50.013000 015.739000 741
LKPO  49.426000 017.405000 676
LKPP  48.617000 017.833000 535
LKPR  50.101000 014.260000 1237
LKSL  48.650000 019.150000 1030
LKTB  49.151000 016.694000 771
LLBG  32.011000 034.877000 131
LLBS  31.288000 034.723000 650
LLET  29.559000 034.959000 39
LLHA  32.809000 035.043000 26
LLIB  32.981000 035.571000 915
LLJR  31.865000 035.219000 2467
LLOV  29.936000 034.941000 1480
LLSD  32.116000 034.782000 39
LMML  35.859000 014.478000 295
LOAN  47.843000 016.260000 883
LOLW  48.182000 014.038000 1033
LOWG  46.993000 015.439000 1106
LOWI  47.260000 011.344000 1886
LOWK  46.643000 014.337000 1460
LOWL  48.235000 014.188000 971
LOWS  47.794000 013.003000 1401
LOWW  48.110000 016.570000 594
LOXA  47.533000 014.133000 2093
LOXS  47.333000 011.700000 1781
LOXT  48.317000 016.117000 571
LOXZ  47.204000 014.747000 2205
LPAZ  36.974000-025.171000 305
LPBG  41.857000-006.707000 2224
LPBJ  38.079000-007.932000 630
LPFL  39.458000-031.132000 108
LPFR  37.014000-007.966000 23
LPFU  32.694000-016.778000 190
LPHR  38.520000-028.716000 115
LPLA  38.762000-027.091000 177
LPPD  37.742000-025.698000 256
LPPR  41.236000-008.678000 226
LPPS  33.071000-016.350000 335
LPPT  38.774000-009.134000 371
LPVR  41.276000-007.720000 1791
LQBI  44.817000 015.883000 820
LQBK  44.941000 017.298000 397
LQLV  43.833000 017.017000 2375
LQMO  43.283000 017.846000 154
LQSA  43.825000 018.332000 1696
LQTZ  44.459000 018.725000 778
LRAR  46.177000 021.262000 348
LRBC  46.522000 026.910000 600
LRBM  47.658000 023.466000 597
LRBS  44.504000 026.104000 292
LRCK  44.362000 028.489000 348
LRCL  46.785000 023.686000 1027
LRCS  45.420000 022.252000 856
LRCV  44.318000 023.889000 620
LRIA  47.179000 027.620000 394
LROD  47.025000 021.902000 459
LROP  44.571000 026.085000 312
LRSB  45.786000 024.091000 1483
LRSM  47.703000 022.886000 410
LRSV  47.688000 026.354000 1365
LRTC  45.063000 028.714000 197
LRTM  46.468000 024.413000 955
LRTR  45.810000 021.338000 344
LSGC  47.084000 006.794000 3343
LSGG  46.238000 006.109000 1401
LSGL  46.550000 006.617000 2021
LSGN  47.000000 006.950000 1417
LSGS  46.219000 007.327000 1568
LSMP  46.817000 006.950000 1453
LSZA  46.004000 008.910000 909
LSZB  46.912000 007.499000 1660
LSZH  47.458000 008.548000 1404
LSZR  47.485000 009.562000 1296
LSZS  46.534000 009.884000 5561
LTAB  39.938000 032.750000 2674
LTAC  40.128000 032.995000 3104
LTAD  39.950000 032.688000 2602
LTAE  40.080000 032.565000 2746
LTAF  36.983000 035.283000 62
LTAG  37.002000 035.427000 236
LTAI  36.900000 030.793000 174
LTAJ  36.948000 037.479000 2297
LTAK  36.583000 036.167000 10
LTAN  37.980000 032.565000 3360
LTAP  40.830000 035.520000 1768
LTAS  41.450000 031.800000 43
LTAT  38.437000 038.092000 2808
LTAU  38.775000 035.499000 3481
LTAZ  38.770000 034.542000 3077
LTBA  40.976000 028.814000 157
LTBD  37.817000 027.887000 102
LTBF  39.618000 027.925000 322
LTBG  40.318000 027.977000 164
LTBH  40.136000 026.425000 20
LTBI  39.785000 030.583000 2569
LTBJ  38.289000 027.155000 407
LTBL  38.512000 027.011000 16
LTBQ  40.737000 030.083000 161
LTBR  40.255000 029.563000 758
LTBS  36.713000 028.791000 20
LTBU  41.138000 027.920000 531
LTBV  37.033000 027.417000 89
LTCC  37.894000 040.201000 2234
LTCD  39.714000 039.521000 3757
LTCE  39.956000 041.169000 5725
LTCF  40.559000 043.099000 5850
LTCG  40.996000 039.785000 102
LTCH  37.092000 038.847000 1473
LTCI  38.470000 043.331000 5436
LTCJ  37.930000 041.117000 1804
LTCK  38.745000 041.654000 4127
LTCM  42.016000 035.066000 23
LTFA  38.525000 026.975000 13
LTFC  37.866000 030.382000 2815
LTFE  37.247000 027.682000 20
LTFH  41.266000 036.549000 16
LUKK  46.928000 028.933000 394
LWOH  41.180000 020.742000 2297
LWSK  41.962000 021.621000 774
LXGB  36.153000-005.348000 13
LYBE  44.819000 020.307000 331
LYLJ  46.217000 014.483000 1194
LYNI  43.337000 021.854000 640
LYPG  42.359000 019.252000 115
LYPR  42.574000 021.036000 1775
LYPZ  45.483000 013.617000 7
LYTI  42.367000 019.250000 108
LYTV  42.405000 018.723000 20
LYVR  45.148000 021.315000 272
LZIB  48.170000 017.213000 433
LZKZ  48.663000 021.241000 748
LZNI  48.279000 018.133000 440
LZPE  48.766000 018.587000 846
LZPP  48.625000 017.829000 541
LZSL  48.638000 019.134000 1033
LZTT  49.074000 020.241000 2339
LZZI  49.233000 018.614000 1010
MBPV  21.774000-072.266000 13
MBSC  21.516000-071.528000 3
MDBH  18.252000-071.122000 10
MDHE  18.470000-069.969000 187
MDLR  18.411000-068.942000 26
MDPC  18.567000-068.362000 39
MDPP  19.758000-070.570000 13
MDSD  18.430000-069.669000 56
MDSI  18.503000-069.762000 108
MDST  19.470000-070.700000 561
MGFL  16.917000-089.883000 377
MGGT  14.583000-090.532000 4918
MGHT  15.317000-091.467000 6237
MGPB  15.732000-088.585000 30
MGQZ  14.833000-091.517000 7726
MGRT  14.518000-091.697000 650
MGSJ  13.935000-090.837000 26
MGTK  16.913000-089.867000 381
MHAM  13.267000-087.650000 16
MHCA  14.917000-085.900000 1480
MHCH  13.300000-087.183000 157
MHIC  17.400000-083.933000 7
MHLC  15.742000-086.856000 46
MHLE  14.267000-088.167000 5443
MHLM  15.456000-087.925000 82
MHNJ  16.467000-085.917000 7
MHPL  15.272000-083.781000 30
MHRO  16.318000-086.522000 16
MHSC  14.382000-087.622000 2047
MHSR  14.783000-088.783000 3540
MHTE  15.717000-087.483000 0
MHTG  14.060000-087.217000 3271
MHYR  15.167000-087.117000 2198
MKJP  17.933000-076.789000 10
MKJS  18.500000-077.916000 3
MMAA  16.756000-099.754000 13
MMAN  25.865000-100.237000 1463
MMAS  21.705000-102.318000 6070
MMBT  15.774000-096.261000 463
MMCB  18.836000-099.263000 4249
MMCE  18.652000-091.801000 7
MMCL  24.764000-107.474000 105
MMCM  18.500000-088.317000 36
MMCN  27.393000-109.832000 240
MMCP  19.816000-090.501000 30
MMCS  31.636000-106.428000 3816
MMCU  28.703000-105.964000 4432
MMCV  23.703000-098.956000 774
MMCZ  20.524000-086.926000 13
MMDO  24.125000-104.528000 6060
MMEP  21.411000-104.841000 2992
MMGL  20.521000-103.311000 4977
MMGM  27.969000-110.923000 85
MMHO  29.096000-111.047000 640
MMIA  19.273000-103.577000 2356
MMIO  25.549000-100.928000 4705
MMIT  16.448000-095.093000 79
MMLC  17.983000-102.217000 36
MMLM  25.686000-109.082000 13
MMLO  20.991000-101.480000 5928
MMLP  24.072000-110.363000 85
MMLT  25.990000-111.348000 10
MMMA  25.771000-097.525000 23
MMMD  20.936000-089.658000 33
MMML  32.631000-115.241000 69
MMMM  19.846000-101.029000 5974
MMMT  18.103000-094.580000 33
MMMV  26.954000-101.470000 1837
MMMX  19.435000-099.072000 7267
MMMY  25.778000-100.107000 1260
MMMZ  23.161000-106.264000 33
MMNL  27.443000-099.570000 482
MMOX  16.999000-096.726000 4977
MMPA  20.602000-097.459000 449
MMPB  19.157000-098.372000 7329
MMPG  28.628000-100.536000 889
MMPN  19.396000-102.039000 5190
MMPR  20.680000-105.254000 20
MMPS  15.876000-097.089000 285
MMQT  20.623000-100.369000 6417
MMRX  26.008000-098.228000 125
MMSD  23.151000-109.720000 354
MMSP  22.254000-100.933000 6027
MMTC  25.568000-103.410000 3668
MMTG  16.769000-093.356000 3425
MMTJ  32.541000-116.972000 482
MMTM  22.289000-097.865000 79
MMTO  19.336000-099.565000 8402
MMTP  14.793000-092.370000 95
MMUN  21.038000-086.884000 20
MMVA  17.995000-092.817000 43
MMVR  19.145000-096.187000 95
MMZC  22.897000-102.685000 6972
MMZH  17.602000-101.460000 20
MMZO  19.144000-104.558000 33
MMZP  20.750000-103.467000 5295
MNBL  12.000000-083.683000 23
MNCH  12.633000-087.133000 174
MNJG  13.083000-085.983000 3232
MNJU  12.100000-085.367000 295
MNMG  12.141000-086.171000 190
MNPC  14.059000-083.383000 49
MNRS  11.417000-085.833000 174
MPBO  09.340000-082.251000 10
MPCH  09.459000-082.514000 16
MPDA  08.395000-082.435000 85
MPFS  09.333000-079.983000 10
MPHO  08.915000-079.597000 49
MPLB  08.967000-079.550000 30
MPMG  08.972000-079.556000 30
MPNU  07.833000-080.283000 69
MPSA  08.086000-080.946000 269
MPTO  09.070000-079.384000 131
MRCH  09.983000-084.783000 7
MRLB  10.593000-085.547000 266
MRLM  09.960000-083.027000 7
MRNC  10.150000-085.450000 394
MROC  09.999000-084.196000 2999
MRPM  08.950000-083.467000 46
MRPV  09.957000-084.143000 3238
MSAC  13.567000-089.833000 49
MSLP  13.442000-089.058000 98
MSSA  13.983000-089.567000 2379
MSSM  13.450000-088.117000 262
MSSS  13.686000-089.122000 2005
MTCH  19.733000-072.200000 10
MTPP  18.579000-072.296000 118
MUBA  20.365000-074.507000 30
MUBY  20.397000-076.619000 207
MUCA  22.026000-078.791000 328
MUCF  22.157000-080.412000 98
MUCL  21.616000-081.546000 7
MUCM  21.420000-077.847000 404
MUCU  19.969000-075.836000 246
MUGM  19.907000-075.207000 52
MUGT  20.081000-075.158000 39
MUHA  22.989000-082.409000 207
MUHG  20.786000-076.315000 358
MUMO  20.650000-074.929000 13
MUMZ  20.286000-077.094000 108
MUNG  21.838000-082.779000 75
MUPB  23.033000-082.579000 98
MUPR  22.417000-083.683000 121
MUVR  23.031000-081.437000 210
MUVT  20.987000-076.936000 325
MWCB  19.687000-079.883000 7
